File,Frame,X,Y,Z
-,9186,-60.462406,-24.255529,-4.987292
-,9187,-62.746033,-24.805733,-6.25192
-,9188,-64.783119,-25.050119,-7.56489
-,9189,-66.556389,-25.427748,-8.943173
-,9190,-68.459076,-25.705679,-10.710913
-,9191,-70.515205,-25.996941,-11.805876
-,9192,-72.418121,-26.395185,-12.279525
-,9193,-74.292953,-27.238262,-12.547422
-,9194,-75.777542,-28.222988,-12.796605
-,9195,-77.42495,-28.879,-13.272064
-,9196,-78.873184,-29.66008,-13.549123
-,9197,-79.938858,-30.078968,-14.575154
-,9198,-80.756126,-30.325972,-15.618729
-,9199,-81.363029,-30.11804,-16.356941
-,9200,-81.713959,-29.656628,-16.722841
-,9201,-82.253204,-28.92412,-16.82226
-,9202,-82.568672,-28.258442,-17.398874
-,9203,-82.790413,-27.580561,-17.843637
-,9204,-82.976547,-27.162773,-17.984987
-,9205,-82.906715,-27.050982,-17.788822
-,9206,-82.685013,-27.449562,-17.651436
-,9207,-82.49585,-28.118805,-17.606461
-,9208,-82.505577,-28.798458,-17.764141
-,9209,-82.554253,-29.326231,-17.887844
-,9210,-82.879196,-29.41852,-18.323797
-,9211,-83.14711,-29.196241,-18.948626
-,9212,-83.670258,-29.030319,-19.628002
-,9213,-83.963623,-29.203213,-20.557356
-,9214,-84.349312,-29.262211,-21.268398
-,9215,-84.799232,-29.553064,-21.574238
-,9216,-85.156906,-29.896442,-21.706675
-,9217,-85.710693,-29.808357,-21.851738
-,9218,-86.136398,-29.615971,-22.03046
-,9219,-86.662834,-28.872179,-22.337519
-,9220,-87.295868,-27.901878,-22.680706
-,9221,-87.825951,-26.953728,-23.349209
-,9222,-87.219582,-26.645618,-22.099331
-,9223,-85.281754,-27.08345,-18.164394
-,9224,-82.839554,-28.357351,-15.444393
-,9225,-79.566002,-29.848316,-12.734941
-,9226,-75.576416,-29.931023,-9.416512
-,9227,-71.55983,-26.210678,-7.331757
-,9228,-69.155876,-21.136328,-5.855053
-,9229,-70.070824,-18.067152,-6.930167
-,9230,-70.934547,-15.898939,-7.249421
-,9231,-72.140289,-15.156424,-7.079607
-,9232,-73.018005,-16.016058,-6.874235
-,9233,-74.022385,-16.871973,-6.854396
-,9234,-74.822838,-17.502544,-6.546489
-,9235,-75.33596,-17.933113,-6.12124
-,9236,-76.062637,-18.313009,-5.939233
-,9237,-76.693642,-18.299841,-6.07082
-,9238,-77.289696,-18.007313,-6.227538
-,9239,-77.814621,-17.554874,-6.475382
-,9240,-78.360313,-16.928667,-6.705321
-,9241,-78.788414,-16.567026,-6.753322
-,9242,-79.203423,-16.17901,-6.937852
-,9243,-79.506668,-15.86516,-6.955659
-,9244,-79.723053,-16.134668,-6.860847
-,9245,-80.153404,-16.462013,-6.684635
-,9246,-80.334976,-16.827835,-6.676665
-,9247,-80.703575,-17.056253,-6.415733
-,9248,-80.711632,-17.046335,-6.639014
-,9249,-80.903557,-16.82296,-6.601527
-,9250,-81.064842,-16.807175,-6.733727
-,9251,-81.352684,-16.499638,-6.780052
-,9252,-81.720673,-16.373751,-6.761515
-,9253,-81.854454,-16.655392,-6.735969
-,9254,-82.132782,-16.83169,-6.777142
-,9255,-82.400078,-17.305662,-6.879252
-,9256,-82.710587,-17.535583,-6.960976
-,9257,-83.307396,-17.672306,-7.207041
-,9258,-83.806381,-17.719673,-7.414045
-,9259,-84.086258,-17.925093,-7.599478
-,9260,-84.735199,-17.760412,-7.815192
-,9261,-85.257889,-17.900711,-8.033127
-,9262,-85.797691,-18.169956,-8.357632
-,9263,-86.308029,-18.287117,-8.448736
-,9264,-86.617439,-18.527216,-8.663423
-,9265,-86.999268,-18.865238,-8.87643
-,9266,-87.67263,-19.25378,-9.162667
-,9267,-87.949646,-19.663916,-9.238515
-,9268,-88.367332,-20.085506,-9.508344
-,9269,-88.586166,-20.481672,-9.692583
-,9270,-89.020775,-20.716686,-9.977997
-,9271,-89.272751,-20.968971,-10.643804
-,9272,-89.622498,-21.277649,-10.92597
-,9273,-89.753883,-21.718433,-11.40908
-,9274,-90.081947,-22.008572,-11.912197
-,9275,-90.099846,-22.194687,-12.570582
-,9276,-90.172211,-22.505024,-13.158745
-,9277,-90.229149,-22.719749,-13.739623
-,9278,-90.006294,-23.040806,-14.331592
-,9279,-89.699814,-23.811729,-14.936369
-,9280,-89.29277,-24.378553,-15.729823
-,9281,-88.24015,-25.005991,-15.999385
-,9282,-86.806252,-25.718468,-16.193123
-,9283,-85.001968,-26.935158,-16.49325
-,9284,-82.419655,-28.455313,-15.950777
-,9285,-78.958344,-30.6325,-14.972233
-,9286,-74.006409,-32.896206,-12.540623
-,9287,-67.957138,-35.191292,-8.408949
-,9288,-62.614464,-36.532082,-4.200922
-,9289,-56.194698,-36.207321,-0.883745
-,9290,-50.918697,-34.245125,2.297426
-,9291,-46.539825,-31.422215,3.819524
-,9292,-43.123245,-28.225809,4.109339
-,9293,-41.017765,-25.225142,3.189244
-,9294,-39.991745,-22.45989,1.55828
-,9295,-40.194729,-21.058622,-1.488765
-,9296,-42.272133,-20.012415,-3.457253
-,9297,-44.353168,-19.703762,-4.281429
-,9298,-46.780067,-19.975389,-3.986963
-,9299,-49.327549,-20.435097,-3.07547
-,9300,-51.258289,-21.267109,-2.071194
-,9301,-52.889412,-21.804911,-1.397538
-,9302,-54.229504,-22.247952,-0.833418
-,9303,-55.455341,-22.693094,-1.023281
-,9304,-56.414146,-23.048338,-1.471902
-,9305,-57.556374,-23.40995,-2.861286
-,9306,-59.456161,-23.680941,-5.173208
-,9307,-61.840137,-23.778877,-7.069637
-,9308,-64.090408,-24.235912,-8.808203
-,9309,-66.570305,-24.905676,-10.042961
-,9310,-68.335289,-25.644718,-10.660838
-,9311,-70.122177,-26.582436,-11.30951
-,9312,-71.388344,-27.212757,-11.722737
-,9313,-72.317398,-27.461077,-11.391327
-,9314,-72.98214,-27.356644,-11.085266
-,9315,-73.782524,-27.070414,-11.200821
-,9316,-74.548027,-26.554298,-11.982965
-,9317,-75.23999,-26.005915,-12.501318
-,9318,-76.175072,-25.454849,-13.774858
-,9319,-77.062775,-25.190531,-14.740819
-,9320,-77.714867,-25.064383,-15.740001
-,9321,-78.351723,-25.148066,-16.809401
-,9322,-78.84391,-25.321684,-17.321066
-,9323,-79.166161,-25.626015,-17.716623
-,9324,-79.183922,-26.286646,-17.949223
-,9325,-79.208328,-27.012955,-18.224497
-,9326,-79.212677,-27.718237,-18.388239
-,9327,-79.247009,-28.458256,-18.839355
-,9328,-79.55526,-29.217371,-19.311157
-,9329,-80.276039,-29.475405,-19.924999
-,9330,-81.116875,-29.363363,-20.476519
-,9331,-81.870872,-29.074535,-21.12443
-,9332,-82.606178,-28.538147,-21.699476
-,9333,-83.283165,-27.866579,-22.274065
-,9334,-83.991035,-27.476208,-22.576124
-,9335,-84.846962,-27.234762,-22.814184
-,9336,-85.478554,-27.021099,-22.266525
-,9337,-84.800606,-26.959551,-19.575823
-,9338,-83.549881,-27.353394,-17.063543
-,9339,-80.836487,-29.403368,-13.843936
-,9340,-76.844604,-30.926437,-10.809183
-,9341,-74.107834,-28.288862,-9.680581
-,9342,-73.012657,-24.17462,-10.988667
-,9343,-72.07972,-21.118866,-10.845606
-,9344,-71.253372,-19.781153,-8.918887
-,9345,-71.661583,-18.845348,-7.925496
-,9346,-72.995667,-18.218391,-7.987145
-,9347,-73.624107,-18.06658,-7.522246
-,9348,-74.379463,-18.599543,-7.109874
-,9349,-75.104759,-18.517235,-6.808255
-,9350,-75.651436,-18.142754,-6.371684
-,9351,-76.295586,-17.994694,-6.160896
-,9352,-77.05629,-18.159082,-6.068094
-,9353,-77.50322,-18.004992,-5.927436
-,9354,-78.004097,-18.003408,-5.881884
-,9355,-78.532425,-17.803253,-5.881976
-,9356,-79.042427,-17.101149,-6.183796
-,9357,-79.615013,-16.329863,-6.586229
-,9358,-80.027374,-15.388457,-6.954516
-,9359,-80.480408,-14.584237,-7.206516
-,9360,-80.850006,-14.187792,-7.325
-,9361,-81.285225,-14.292447,-7.402534
-,9362,-81.657455,-14.665224,-7.377293
-,9363,-81.953911,-15.095448,-7.259017
-,9364,-82.248093,-15.409832,-7.317535
-,9365,-82.564728,-15.501029,-7.16919
-,9366,-82.79364,-15.42686,-7.072946
-,9367,-83.016304,-15.42811,-6.9507
-,9368,-83.179848,-15.3585,-6.895903
-,9369,-83.452652,-15.323673,-6.993349
-,9370,-83.89576,-15.020459,-6.93479
-,9371,-84.134483,-15.056604,-7.014065
-,9372,-84.397003,-14.974476,-7.072107
-,9373,-84.874039,-14.998353,-7.055966
-,9374,-85.425026,-15.131849,-7.195184
-,9375,-85.805786,-15.321339,-7.302914
-,9376,-86.266861,-15.124696,-7.408063
-,9377,-86.7995,-15.010046,-7.4733
-,9378,-87.25058,-14.99044,-7.553761
-,9379,-87.79512,-14.976643,-7.753317
-,9380,-88.277435,-14.906097,-7.998933
-,9381,-88.669708,-15.348781,-7.922145
-,9382,-89.092514,-15.682774,-8.036055
-,9383,-89.468033,-16.072601,-8.137704
-,9384,-90.101227,-16.404284,-8.454358
-,9385,-90.45797,-16.938528,-8.743134
-,9386,-90.845596,-17.15016,-8.970415
-,9387,-91.222595,-17.346226,-9.372134
-,9388,-91.565308,-17.609699,-9.865938
-,9389,-91.758087,-17.920773,-10.551991
-,9390,-92.028946,-18.234421,-11.336932
-,9391,-92.35215,-18.460636,-12.267411
-,9392,-92.335274,-19.168707,-13.134663
-,9393,-92.372581,-19.596491,-13.852837
-,9394,-92.334656,-20.221796,-14.805322
-,9395,-91.743164,-20.416397,-15.221241
-,9396,-91.224251,-20.70962,-15.955732
-,9397,-90.110756,-20.745207,-16.393032
-,9398,-88.714439,-21.133751,-16.396734
-,9399,-86.86422,-21.858564,-16.385473
-,9400,-84.241447,-23.022335,-15.725595
-,9401,-80.83963,-24.954079,-14.480114
-,9402,-76.477974,-27.614937,-12.192348
-,9403,-71.248085,-30.239096,-9.027181
-,9404,-65.646278,-32.018272,-5.714505
-,9405,-60.223232,-32.190525,-2.224778
-,9406,-54.996922,-30.638638,0.215319
-,9407,-51.047928,-27.733791,1.269863
-,9408,-48.28289,-24.432407,1.630163
-,9409,-46.700466,-20.82151,1.547942
-,9410,-45.88784,-17.621698,0.962366
-,9411,-46.6908,-15.171744,-0.252773
-,9412,-48.056274,-13.352668,-1.078329
-,9413,-50.357346,-12.154499,-1.633542
-,9414,-52.625233,-12.120612,-1.999091
-,9415,-55.104946,-13.204151,-2.715371
-,9416,-57.382694,-14.799847,-3.340823
-,9417,-59.504211,-16.962423,-4.000789
-,9418,-60.913479,-19.175829,-4.322724
-,9419,-61.870361,-21.903078,-4.355229
-,9420,-62.278084,-24.366846,-3.609894
-,9421,-62.647671,-26.550293,-2.770786
-,9422,-62.908268,-28.408136,-2.116239
-,9423,-64.098434,-29.337975,-2.510394
-,9424,-65.212578,-30.207947,-3.33648
-,9425,-67.091667,-30.493893,-4.954015
-,9426,-68.924118,-30.50633,-6.512301
-,9427,-71.254295,-30.28512,-8.382204
-,9428,-72.809593,-29.661354,-9.87874
-,9429,-74.18615,-29.143063,-11.050748
-,9430,-75.10759,-28.399229,-11.800435
-,9431,-75.976486,-27.723963,-12.473143
-,9432,-76.628708,-27.029228,-13.292753
-,9433,-77.016083,-26.510826,-13.472888
-,9434,-77.416695,-26.038525,-14.034597
-,9435,-77.788124,-25.824554,-14.22331
-,9436,-78.220207,-25.997351,-14.483136
-,9437,-78.534035,-26.324863,-14.743981
-,9438,-78.58783,-26.945707,-14.754259
-,9439,-78.588409,-27.723976,-15.056084
-,9440,-78.671013,-28.293428,-15.26677
-,9441,-78.463181,-28.799131,-15.625198
-,9442,-78.152199,-28.859987,-15.558828
-,9443,-77.875328,-28.847256,-15.46139
-,9444,-77.83989,-28.361698,-15.446754
-,9445,-78.246307,-27.844831,-15.697255
-,9446,-78.966927,-26.914701,-16.219481
-,9447,-80.03199,-26.571451,-17.403723
-,9448,-80.880386,-26.188314,-18.328066
-,9449,-81.53373,-26.049168,-19.259434
-,9450,-82.185738,-26.204504,-19.596058
-,9451,-82.65274,-26.574409,-19.94655
-,9452,-83.372154,-26.896358,-20.051571
-,9453,-84.063148,-26.97529,-19.928804
-,9454,-84.666733,-26.743006,-19.770096
-,9455,-85.256508,-25.717264,-19.325632
-,9456,-84.203896,-24.867138,-16.845707
-,9457,-82.601601,-25.55409,-15.13023
-,9458,-79.559006,-27.717409,-13.645125
-,9459,-76.07692,-29.178347,-11.360028
-,9460,-74.994141,-27.491913,-11.178709
-,9461,-75.139969,-25.004013,-12.39003
-,9462,-75.193619,-23.939659,-12.913786
-,9463,-74.807312,-23.248592,-12.727106
-,9464,-75.070473,-22.696381,-11.715482
-,9465,-75.865616,-22.648111,-11.288202
-,9466,-76.559669,-22.168901,-10.772494
-,9467,-77.354034,-21.669037,-10.26958
-,9468,-78.03746,-21.075724,-9.899838
-,9469,-78.554665,-20.626112,-9.499158
-,9470,-78.8936,-20.309187,-9.07041
-,9471,-79.11071,-19.95299,-8.765179
-,9472,-79.583244,-19.730156,-8.464602
-,9473,-80.041695,-19.174425,-8.233712
-,9474,-80.516014,-18.535275,-8.169449
-,9475,-81.069283,-17.471893,-8.36147
-,9476,-81.641548,-16.287682,-8.818398
-,9477,-82.145821,-15.01545,-9.116386
-,9478,-82.617897,-14.213962,-9.260221
-,9479,-82.898079,-13.853372,-9.455481
-,9480,-83.282486,-14.186115,-9.422449
-,9481,-83.540039,-14.6231,-9.197055
-,9482,-83.83033,-14.960674,-9.04832
-,9483,-84.063744,-15.529892,-8.93071
-,9484,-84.295792,-15.725671,-8.670954
-,9485,-84.556656,-15.996146,-8.517939
-,9486,-84.775978,-15.785804,-8.530944
-,9487,-85.142479,-15.50727,-8.483191
-,9488,-85.15789,-15.428138,-8.489936
-,9489,-85.461708,-15.386869,-8.521254
-,9490,-85.560654,-15.402367,-8.598259
-,9491,-85.807266,-15.661783,-8.652808
-,9492,-86.314743,-15.901123,-8.65952
-,9493,-86.418983,-16.426706,-8.672018
-,9494,-86.586853,-16.757063,-8.841272
-,9495,-86.851456,-16.921991,-8.874249
-,9496,-87.046928,-17.047047,-8.900449
-,9497,-87.25219,-17.185831,-9.052146
-,9498,-87.470558,-17.315895,-9.302229
-,9499,-87.448021,-17.767675,-9.651989
-,9500,-87.799744,-18.069201,-9.795118
-,9501,-87.946434,-18.39185,-9.92629
-,9502,-88.354355,-18.845266,-10.375573
-,9503,-88.701736,-19.267097,-10.661817
-,9504,-89.066017,-19.727715,-10.878993
-,9505,-89.422081,-20.054747,-11.210344
-,9506,-89.711494,-20.578836,-11.589504
-,9507,-89.840591,-20.872364,-11.92345
-,9508,-89.996948,-21.221481,-12.362761
-,9509,-90.260742,-21.806454,-12.946656
-,9510,-90.436607,-22.182926,-13.4978
-,9511,-90.496567,-22.695814,-14.189589
-,9512,-90.440056,-23.132318,-14.751824
-,9513,-90.449455,-23.720459,-15.518433
-,9514,-89.897072,-24.51321,-16.07999
-,9515,-89.136139,-25.040888,-16.850029
-,9516,-88.138405,-25.648897,-17.435926
-,9517,-86.479523,-26.774593,-17.505112
-,9518,-84.349449,-28.540037,-17.715147
-,9519,-80.918816,-31.229712,-16.824745
-,9520,-76.785439,-33.78096,-15.439245
-,9521,-70.905235,-36.647163,-11.507608
-,9522,-64.236298,-38.946838,-7.303171
-,9523,-57.954086,-39.419178,-3.755441
-,9524,-51.463528,-38.347176,-0.075303
-,9525,-45.962021,-35.745216,2.723572
-,9526,-41.540436,-32.610596,4.196242
-,9527,-38.123875,-29.185791,5.015589
-,9528,-35.620087,-26.063679,4.648703
-,9529,-34.629276,-23.420954,2.753806
-,9530,-35.533173,-21.720732,-0.007752
-,9531,-38.09367,-20.956268,-2.677934
-,9532,-41.285721,-20.783022,-4.115345
-,9533,-45.166264,-20.935181,-4.868224
-,9534,-49.605762,-21.39517,-4.742024
-,9535,-53.786705,-22.234467,-4.947606
-,9536,-57.951561,-23.126238,-5.733384
-,9537,-61.410995,-24.220587,-6.409691
-,9538,-63.970699,-25.232185,-7.10192
-,9539,-65.71685,-26.167677,-7.511684
-,9540,-66.897812,-27.092056,-8.517616
-,9541,-67.552116,-28.031448,-8.70795
-,9542,-68.375801,-28.822327,-9.020711
-,9543,-69.103699,-29.619946,-9.129051
-,9544,-69.844131,-30.151361,-9.067256
-,9545,-70.705559,-30.611748,-9.422981
-,9546,-71.932404,-30.760839,-9.790691
-,9547,-73.04055,-30.513372,-10.458125
-,9548,-74.237732,-29.950869,-11.109394
-,9549,-75.05426,-29.112875,-11.628205
-,9550,-75.829109,-28.01634,-12.241714
-,9551,-76.48587,-27.117586,-12.709165
-,9552,-76.942719,-26.088341,-12.741593
-,9553,-77.728752,-25.360518,-13.116129
-,9554,-78.26651,-24.97016,-13.664472
-,9555,-78.927368,-24.73407,-14.4554
-,9556,-79.584946,-25.04936,-15.014675
-,9557,-80.104782,-25.556002,-15.657198
-,9558,-80.607178,-26.332544,-16.015226
-,9559,-80.804253,-27.306662,-16.433367
-,9560,-80.989021,-28.248837,-17.049629
-,9561,-81.362862,-28.658794,-17.095169
-,9562,-81.613846,-28.97245,-17.444496
-,9563,-81.702454,-29.075207,-17.41128
-,9564,-81.817635,-29.051229,-17.569386
-,9565,-82.006004,-28.79603,-17.963728
-,9566,-82.56411,-28.407122,-18.266817
-,9567,-83.099907,-27.889698,-18.488062
-,9568,-83.72271,-27.566315,-19.058804
-,9569,-84.370277,-27.246897,-19.596371
-,9570,-84.726639,-26.987928,-19.7705
-,9571,-85.308807,-26.793667,-20.037638
-,9572,-85.80397,-26.725397,-19.969208
-,9573,-86.479393,-26.559597,-19.73175
-,9574,-87.216927,-26.290274,-19.693455
-,9575,-87.785667,-25.780088,-19.384953
-,9576,-88.323967,-24.933691,-19.252909
-,9577,-88.781303,-23.855951,-18.754284
-,9578,-89.640533,-22.630035,-18.380089
-,9579,-89.903694,-21.582502,-18.007582
-,9580,-88.772125,-21.55109,-16.931459
-,9581,-85.538132,-23.734541,-15.527864
-,9582,-79.975914,-26.75379,-12.484995
-,9583,-75.903404,-26.207453,-10.898663
-,9584,-73.223473,-22.649395,-11.158408
-,9585,-71.339127,-20.694969,-10.302845
-,9586,-71.494186,-19.872969,-9.138085
-,9587,-72.50705,-19.230701,-8.494077
-,9588,-73.633499,-18.868362,-8.255336
-,9589,-74.842758,-18.783049,-8.461492
-,9590,-75.70739,-18.121756,-8.712546
-,9591,-76.167427,-17.18368,-8.627424
-,9592,-76.952805,-16.322321,-8.564505
-,9593,-77.931755,-16.319719,-8.495181
-,9594,-78.721077,-16.452738,-8.604122
-,9595,-79.191383,-16.946831,-8.634726
-,9596,-79.749107,-17.341356,-8.437156
-,9597,-80.086296,-17.60408,-8.264246
-,9598,-80.433121,-17.592033,-8.320795
-,9599,-80.829117,-17.057039,-8.587063
-,9600,-81.221252,-16.275417,-9.103831
-,9601,-81.706566,-15.870674,-9.235395
-,9602,-81.880707,-15.750126,-9.105326
-,9603,-82.16037,-15.982788,-8.848563
-,9604,-82.357803,-16.486572,-8.469676
-,9605,-82.599236,-16.875851,-8.108681
-,9606,-82.80426,-17.174828,-7.774646
-,9607,-82.980255,-17.341614,-7.461698
-,9608,-83.043976,-17.494783,-7.313814
-,9609,-83.209641,-17.252056,-7.265465
-,9610,-83.284325,-17.140898,-7.235492
-,9611,-83.402061,-17.022646,-7.123567
-,9612,-83.59063,-17.163254,-6.86006
-,9613,-83.723282,-17.176865,-6.94002
-,9614,-83.65918,-17.504248,-6.8062
-,9615,-83.966743,-17.740309,-6.939027
-,9616,-84.161263,-18.105007,-7.007138
-,9617,-84.312042,-18.221132,-7.073338
-,9618,-84.918091,-18.632788,-7.017306
-,9619,-85.205421,-18.61742,-7.30366
-,9620,-85.672211,-18.695875,-7.389682
-,9621,-85.990189,-18.808048,-7.407303
-,9622,-86.457817,-18.759047,-7.722315
-,9623,-86.793892,-19.195799,-7.856835
-,9624,-87.309677,-19.469563,-7.916444
-,9625,-87.66922,-19.787477,-8.14347
-,9626,-88.153793,-19.941797,-8.340981
-,9627,-88.633652,-20.23801,-8.710914
-,9628,-88.974663,-20.422337,-9.00656
-,9629,-89.202904,-20.5494,-9.213211
-,9630,-89.576752,-20.810358,-9.709718
-,9631,-89.63591,-21.022524,-10.524011
-,9632,-89.971169,-21.620995,-10.815001
-,9633,-90.125481,-21.928089,-11.32254
-,9634,-90.18219,-22.243711,-11.943433
-,9635,-90.173027,-22.5079,-12.659152
-,9636,-90.070808,-22.849806,-13.469469
-,9637,-89.846474,-23.402079,-13.934474
-,9638,-89.360954,-23.800224,-14.596738
-,9639,-88.605759,-24.241535,-14.949111
-,9640,-87.229095,-24.588121,-15.166342
-,9641,-85.648201,-25.376034,-15.250358
-,9642,-83.152649,-27.037973,-15.033841
-,9643,-79.490074,-29.24404,-13.627675
-,9644,-74.682709,-31.437851,-11.50913
-,9645,-68.835327,-33.870289,-7.63904
-,9646,-62.37941,-35.586082,-3.501929
-,9647,-56.253601,-36.505245,0.649915
-,9648,-50.172073,-35.683437,4.586733
-,9649,-45.552837,-33.16412,6.550597
-,9650,-41.719383,-29.908808,7.351649
-,9651,-39.551151,-26.963377,6.306558
-,9652,-38.686039,-24.323448,4.472806
-,9653,-40.192501,-23.210121,1.464687
-,9654,-43.525002,-22.523285,-0.662098
-,9655,-47.278744,-22.758562,-1.264558
-,9656,-51.060261,-23.424446,-0.674634
-,9657,-54.662472,-24.628523,-0.213223
-,9658,-57.459663,-25.755783,-0.10752
-,9659,-60.251579,-26.350857,-0.929331
-,9660,-62.497372,-26.551033,-2.911811
-,9661,-64.120903,-26.353834,-4.967256
-,9662,-65.689034,-25.914822,-7.168465
-,9663,-67.267876,-25.228559,-8.952143
-,9664,-68.772263,-24.33176,-9.560192
-,9665,-69.840622,-23.524633,-9.631617
-,9666,-71.155785,-23.680334,-10.311236
-,9667,-72.348694,-24.353315,-10.792802
-,9668,-73.236702,-25.033907,-11.15697
-,9669,-73.93264,-26.019663,-11.662553
-,9670,-74.672874,-26.956261,-12.241663
-,9671,-74.982903,-27.895624,-12.798275
-,9672,-75.248245,-28.527355,-13.236654
-,9673,-75.308029,-28.691256,-13.629443
-,9674,-75.249031,-28.037107,-13.791925
-,9675,-75.110222,-27.407814,-14.178057
-,9676,-75.041618,-26.477827,-14.421149
-,9677,-74.81929,-25.853399,-14.344912
-,9678,-74.742729,-25.233547,-14.793567
-,9679,-75.092766,-24.848663,-15.560395
-,9680,-75.617897,-24.685301,-16.270908
-,9681,-76.199722,-24.730143,-16.849016
-,9682,-76.748917,-24.822748,-17.388483
-,9683,-76.937263,-24.850866,-17.89291
-,9684,-77.238007,-24.827202,-18.144659
-,9685,-77.387306,-25.224251,-17.949883
-,9686,-77.332939,-26.039425,-18.035515
-,9687,-77.811104,-27.450062,-18.195642
-,9688,-78.643631,-28.624161,-18.337969
-,9689,-79.234016,-29.013165,-17.892189
-,9690,-78.244713,-28.707033,-14.303857
-,9691,-76.535339,-28.76193,-10.947543
-,9692,-72.993332,-30.459171,-7.31625
-,9693,-67.787956,-30.928822,-3.490493
-,9694,-64.821281,-27.135258,-2.218363
-,9695,-64.834351,-22.954679,-2.502517
-,9696,-66.691368,-20.738729,-4.060068
-,9697,-68.12809,-18.248568,-5.384619
-,9698,-69.537224,-16.380058,-6.151086
-,9699,-70.716957,-16.544579,-6.276691
-,9700,-71.842896,-17.159838,-6.299476
-,9701,-72.649734,-17.799713,-6.288593
-,9702,-73.405579,-18.116222,-5.860709
-,9703,-74.067795,-18.471684,-5.452572
-,9704,-74.469971,-18.965649,-5.321735
-,9705,-75.088379,-19.04133,-5.243359
-,9706,-75.648888,-18.815269,-5.441455
-,9707,-76.083107,-18.270977,-5.598261
-,9708,-76.437759,-18.012205,-5.606492
-,9709,-76.964539,-17.500469,-5.770185
-,9710,-77.574921,-17.11272,-6.104984
-,9711,-78.127266,-16.607973,-6.464143
-,9712,-78.355782,-16.021341,-6.711479
-,9713,-78.911003,-15.629235,-6.860507
-,9714,-79.007912,-15.543468,-6.994889
-,9715,-79.389305,-15.657779,-7.100886
-,9716,-79.695694,-15.885819,-6.976953
-,9717,-79.952606,-16.321648,-6.936275
-,9718,-80.089287,-16.517017,-6.921196
-,9719,-80.268349,-16.58662,-7.116515
-,9720,-80.487862,-16.50601,-7.103791
-,9721,-81.101532,-16.18639,-6.736052
-,9722,-81.090492,-16.460503,-7.047145
-,9723,-81.416893,-16.714952,-7.105881
-,9724,-81.941208,-16.929159,-7.14705
-,9725,-81.852737,-17.383705,-6.962418
-,9726,-82.310135,-17.510328,-6.946028
-,9727,-82.644714,-17.610758,-7.13968
-,9728,-82.939613,-17.53587,-7.266395
-,9729,-83.309998,-17.428762,-7.349542
-,9730,-83.623451,-17.577675,-7.567449
