File,Frame,X,Y,Z,Reliability
-,8801,0.277183,-0.104628,0.045451,0.87
-,8802,0.27715,-0.116297,0.045131,1.18
-,8803,0.276932,-0.128118,0.044794,0.58
-,8804,0.277031,-0.140072,0.04465,0.85
-,8805,0.277104,-0.151961,0.044629,0.78
-,8806,0.277135,-0.163753,0.04433,1.17
-,8807,0.27732,-0.175526,0.044174,0.93
-,8808,0.277289,-0.187265,0.044143,1.19
-,8809,0.277173,-0.199215,0.043754,0.79
-,8810,0.277412,-0.21143,0.043494,0.83
-,8811,0.27746,-0.22309,0.043489,0.95
-,8812,0.277317,-0.23523,0.043257,0.95
-,8813,0.277436,-0.247347,0.043189,1.25
-,8814,0.277522,-0.259596,0.042867,0.97
-,8815,0.277559,-0.272187,0.042599,0.83
-,8816,0.27763,-0.284262,0.042508,1.26
-,8817,0.277729,-0.296469,0.042326,1.03
-,8818,0.27773,-0.308724,0.042052,0.9
-,8819,0.277695,-0.320992,0.04186,0.85
-,8820,0.277372,-0.333578,0.041573,0.88
-,8821,0.277832,-0.345876,0.041425,0.93
-,8822,0.278012,-0.358496,0.041237,1.22
-,8823,0.27798,-0.371108,0.041087,1.02
-,8824,0.27795,-0.383897,0.040847,1.08
-,8825,0.278135,-0.396548,0.04061,1.1
-,8826,0.278393,-0.409604,0.040337,0.88
-,8827,0.278946,-0.422679,0.040077,1.15
-,8828,0.278911,-0.435606,0.039972,1.2
-,8829,0.278847,-0.449107,0.039868,0.94
-,8830,0.278856,-0.462456,0.039908,1.01
-,8831,0.278711,-0.475722,0.040262,1.26
-,8832,0.277745,-0.488435,0.040427,1.07
-,8833,0.27749,-0.500212,0.040277,1.06
-,8834,0.277072,-0.510436,0.039286,0.88
-,8835,0.276508,-0.519462,0.037382,1.04
-,8836,0.275953,-0.526046,0.035904,0.91
-,8837,0.27566,-0.531764,0.033858,0.89
-,8838,0.275117,-0.536916,0.032321,1
-,8839,0.274259,-0.541611,0.029586,1.12
-,8840,0.273936,-0.545905,0.026014,0.88
-,8841,0.272839,-0.549436,0.020908,0.84
-,8842,0.271444,-0.548014,0.019537,1.01
-,8843,0.271943,-0.53172,0.027304,0.98
-,8844,0.272232,-0.510786,0.03458,0.85
-,8845,0.273492,-0.487061,0.0406,0.89
-,8846,0.27532,-0.46134,0.046095,0.97
-,8847,0.27667,-0.435333,0.050765,0.72
-,8848,0.277743,-0.409228,0.053683,0.78
-,8849,0.278217,-0.382442,0.055912,0.94
-,8850,0.279327,-0.355638,0.057005,0.87
-,8851,0.280284,-0.328529,0.057999,0.7
-,8852,0.281712,-0.300756,0.057985,0.64
-,8853,0.283468,-0.272272,0.057223,0.82
-,8854,0.285192,-0.242929,0.056292,0.8
-,8855,0.286499,-0.213016,0.054757,0.99
-,8856,0.287623,-0.181897,0.053253,0.67
-,8857,0.288256,-0.149692,0.052474,1.04
-,8858,0.287543,-0.117402,0.051953,0.77
-,8859,0.287121,-0.084709,0.051273,0.74
-,8860,0.285824,-0.051812,0.051478,0.81
-,8861,0.284216,-0.018877,0.052089,0.91
-,8862,0.28224,0.014044,0.053157,0.8
-,8863,0.280116,0.047042,0.055274,0.8
-,8864,0.277973,0.07994,0.058387,0.81
-,8865,0.276161,0.112535,0.062801,0.75
-,8866,0.274768,0.144561,0.06926,0.81
-,8867,0.273902,0.175233,0.077974,0.82
-,8868,0.273261,0.204098,0.088813,0.75
-,8869,0.27348,0.230186,0.101299,0.87
-,8870,0.273866,0.253229,0.114527,0.79
-,8871,0.275345,0.272806,0.127242,0.71
-,8872,0.277006,0.288607,0.138793,0.89
-,8873,0.279326,0.30092,0.14769,0.84
-,8874,0.281329,0.3095,0.153321,0.67
-,8875,0.282276,0.315238,0.156494,0.74
-,8876,0.282333,0.316211,0.15679,0.74
-,8877,0.283108,0.313983,0.153151,0.8
-,8878,0.284711,0.308751,0.145488,0.75
-,8879,0.289006,0.301775,0.133414,0.76
-,8880,0.293193,0.29595,0.12079,0.78
-,8881,0.296744,0.291997,0.107715,0.85
-,8882,0.298478,0.289196,0.093125,0.95
-,8883,0.298292,0.284151,0.079368,0.87
-,8884,0.29837,0.277861,0.069649,0.86
-,8885,0.300783,0.268104,0.066984,0.82
-,8886,0.302747,0.2585,0.064512,0.83
-,8887,0.302296,0.249598,0.062989,0.9
-,8888,0.301873,0.240539,0.061906,0.85
-,8889,0.302268,0.231441,0.060939,0.84
-,8890,0.302375,0.222108,0.060286,0.89
-,8891,0.302607,0.212675,0.059145,0.85
-,8892,0.302883,0.202525,0.05831,0.79
-,8893,0.302967,0.191605,0.057544,0.76
-,8894,0.303129,0.181008,0.0569,1.24
-,8895,0.30324,0.169977,0.056141,1.25
-,8896,0.303068,0.159255,0.055359,0.83
-,8897,0.303102,0.148451,0.054768,0.86
-,8898,0.303101,0.137602,0.054086,0.81
-,8899,0.303055,0.126705,0.053452,0.9
-,8900,0.30299,0.115773,0.052804,1.23
-,8901,0.302899,0.104662,0.052236,0.8
-,8902,0.303327,0.093566,0.051512,0.83
-,8903,0.302918,0.082359,0.051036,0.81
-,8904,0.302991,0.071187,0.050671,0.74
-,8905,0.303283,0.060129,0.050882,0.93
-,8906,0.303175,0.049224,0.050575,0.87
-,8907,0.302956,0.038647,0.050503,0.64
-,8908,0.303141,0.028568,0.050501,1.02
-,8909,0.30303,0.017992,0.050368,0.96
-,8910,0.303287,0.007606,0.05029,1.04
-,8911,0.303277,-0.003014,0.050069,0.9
-,8912,0.30362,-0.013484,0.049897,0.9
-,8913,0.303671,-0.024177,0.049782,0.83
-,8914,0.303721,-0.035238,0.049591,0.86
-,8915,0.30395,-0.046169,0.049439,1.14
-,8916,0.30391,-0.057623,0.049136,0.84
-,8917,0.303908,-0.068923,0.049012,0.74
-,8918,0.303806,-0.080168,0.048602,0.66
-,8919,0.303729,-0.091276,0.048305,0.5
-,8920,0.303758,-0.102747,0.04819,0.88
-,8921,0.303565,-0.11361,0.048368,1.24
-,8922,0.30402,-0.125141,0.048072,1
-,8923,0.304146,-0.13639,0.04772,0.99
-,8924,0.304238,-0.147875,0.047368,1.02
-,8925,0.304329,-0.159704,0.046956,0.87
-,8926,0.30435,-0.171362,0.046464,0.79
-,8927,0.30378,-0.182901,0.046251,1
-,8928,0.30435,-0.194864,0.045871,0.96
-,8929,0.304456,-0.206779,0.045542,0.92
-,8930,0.304633,-0.218772,0.04521,0.94
-,8931,0.304759,-0.231043,0.044713,0.8
-,8932,0.30493,-0.243042,0.044526,0.89
-,8933,0.305085,-0.255189,0.044249,0.99
-,8934,0.305151,-0.267363,0.043789,0.96
-,8935,0.305286,-0.279769,0.043386,0.8
-,8936,0.305632,-0.291842,0.043158,1
-,8937,0.305865,-0.304083,0.042837,1.04
-,8938,0.306043,-0.316298,0.042327,0.97
-,8939,0.306091,-0.328793,0.042014,0.9
-,8940,0.306158,-0.341068,0.041699,1
-,8941,0.306377,-0.353762,0.041387,1.07
-,8942,0.306669,-0.366729,0.04118,0.9
-,8943,0.306765,-0.379805,0.04093,0.82
-,8944,0.306594,-0.392952,0.041197,1.07
-,8945,0.306287,-0.406047,0.041168,0.95
-,8946,0.305616,-0.419016,0.04127,0.95
-,8947,0.304955,-0.43136,0.041026,0.96
-,8948,0.304756,-0.443109,0.039924,1.09
-,8949,0.30367,-0.452023,0.038533,0.92
-,8950,0.30262,-0.459619,0.036753,1.08
-,8951,0.301797,-0.465764,0.034997,0.86
-,8952,0.300975,-0.471504,0.033397,1.05
-,8953,0.299712,-0.477167,0.03134,1.18
-,8954,0.299339,-0.482754,0.027734,1.21
-,8955,0.298034,-0.486903,0.023089,0.82
-,8956,0.295343,-0.489397,0.018717,0.75
-,8957,0.293037,-0.478472,0.024073,1.1
-,8958,0.290563,-0.459542,0.030883,1.08
-,8959,0.288016,-0.436946,0.036372,0.97
-,8960,0.286558,-0.411648,0.04148,0.92
-,8961,0.285088,-0.384666,0.046261,0.95
-,8962,0.282839,-0.35708,0.05029,1.13
-,8963,0.281184,-0.33057,0.052439,0.75
-,8964,0.278791,-0.303435,0.054005,0.81
-,8965,0.276148,-0.276424,0.054693,0.62
-,8966,0.273857,-0.248904,0.054687,0.57
-,8967,0.271788,-0.220556,0.054753,0.59
-,8968,0.270248,-0.190975,0.054603,0.69
-,8969,0.268999,-0.160998,0.054226,0.69
-,8970,0.267107,-0.130598,0.053913,0.76
-,8971,0.264784,-0.100011,0.053564,0.69
-,8972,0.262,-0.069046,0.053094,0.73
-,8973,0.259547,-0.038245,0.05285,0.91
-,8974,0.256163,-0.007028,0.053232,0.79
-,8975,0.253204,0.024,0.05429,0.91
-,8976,0.250391,0.054927,0.055838,0.82
-,8977,0.248071,0.085889,0.057963,0.8
-,8978,0.246392,0.116277,0.060838,0.77
-,8979,0.245566,0.14716,0.064962,0.83
-,8980,0.245621,0.176931,0.071032,0.71
-,8981,0.246642,0.205832,0.079544,0.75
-,8982,0.248265,0.232835,0.090116,0.73
-,8983,0.250368,0.257824,0.10199,0.72
-,8984,0.25343,0.279683,0.114409,0.94
-,8985,0.257578,0.29853,0.126816,0.92
-,8986,0.262986,0.313797,0.138198,0.89
-,8987,0.269338,0.325219,0.147901,0.84
-,8988,0.275314,0.333357,0.154664,0.87
-,8989,0.280304,0.338517,0.158463,0.79
-,8990,0.283689,0.339803,0.159743,0.75
-,8991,0.286255,0.337444,0.157756,0.75
-,8992,0.288856,0.332158,0.151619,0.83
-,8993,0.293947,0.324745,0.141022,0.75
-,8994,0.300543,0.318576,0.128533,0.85
-,8995,0.307907,0.313117,0.116586,0.73
-,8996,0.313426,0.310266,0.103387,0.89
-,8997,0.315521,0.306329,0.08848,0.82
-,8998,0.314372,0.300967,0.077721,0.91
-,8999,0.315947,0.291384,0.075279,0.94
-,9000,0.318308,0.281047,0.072909,0.77
-,9001,0.320968,0.27313,0.067204,1.01
-,9002,0.32112,0.264593,0.063407,1.01
-,9003,0.321519,0.255226,0.061832,1.08
-,9004,0.322008,0.246264,0.06018,1.02
-,9005,0.322192,0.236769,0.058695,0.96
-,9006,0.322689,0.227746,0.057497,1.08
-,9007,0.323114,0.21806,0.056263,1.07
-,9008,0.323488,0.208099,0.055155,1.08
-,9009,0.323912,0.197769,0.054391,1.16
-,9010,0.324056,0.18711,0.053578,1.07
-,9011,0.324082,0.176034,0.052843,1.02
-,9012,0.324265,0.164998,0.052226,1.04
-,9013,0.324298,0.154055,0.051783,1.11
-,9014,0.324451,0.143013,0.051268,1.06
-,9015,0.324519,0.131958,0.050805,1.08
-,9016,0.324607,0.120741,0.050509,1.16
-,9017,0.324596,0.109486,0.050034,1.2
-,9018,0.324672,0.09828,0.049478,1.22
-,9019,0.324742,0.086898,0.048869,1.19
-,9020,0.324761,0.075406,0.047865,0.71
-,9021,0.325075,0.064221,0.047252,0.88
-,9022,0.32501,0.053194,0.047054,1.2
-,9023,0.325082,0.042241,0.046857,0.98
-,9024,0.32517,0.031414,0.046773,1.21
-,9025,0.325148,0.021077,0.046618,0.79
-,9026,0.325237,0.010798,0.046409,0.84
-,9027,0.325224,0.000368,0.046262,0.83
-,9028,0.325612,-0.009847,0.046101,0.75
-,9029,0.325575,-0.020493,0.045831,1.15
-,9030,0.325842,-0.030775,0.045874,0.85
-,9031,0.325803,-0.041631,0.045588,1.22
-,9032,0.325866,-0.052449,0.045438,1.13
-,9033,0.326038,-0.063464,0.045215,0.75
-,9034,0.325842,-0.074777,0.044899,1.2
-,9035,0.326143,-0.085611,0.04509,1.27
-,9036,0.325959,-0.096422,0.045036,0.85
-,9037,0.326122,-0.107242,0.044837,0.96
-,9038,0.326104,-0.118547,0.044723,0.84
-,9039,0.326159,-0.129857,0.044552,0.89
-,9040,0.326183,-0.14123,0.044274,1.25
-,9041,0.32592,-0.152869,0.04411,0.98
-,9042,0.326252,-0.164157,0.043819,1
-,9043,0.326344,-0.176014,0.043381,0.75
-,9044,0.326342,-0.18758,0.043186,0.84
-,9045,0.326624,-0.19936,0.043014,0.94
-,9046,0.326706,-0.211128,0.042716,0.89
-,9047,0.326804,-0.222914,0.042373,1.27
-,9048,0.326813,-0.234724,0.042109,1.25
-,9049,0.327026,-0.246646,0.041791,0.85
-,9050,0.327123,-0.258623,0.04157,0.86
-,9051,0.32747,-0.27073,0.041396,0.95
-,9052,0.327397,-0.283081,0.04122,0.89
-,9053,0.327764,-0.295608,0.040898,0.82
-,9054,0.327924,-0.308079,0.040725,0.84
-,9055,0.328052,-0.320565,0.040832,1.18
-,9056,0.327921,-0.333234,0.040734,1.27
-,9057,0.327947,-0.345852,0.040814,0.93
-,9058,0.327611,-0.358747,0.040965,0.95
-,9059,0.327528,-0.371774,0.040905,1.07
-,9060,0.326729,-0.383894,0.040735,1.05
-,9061,0.326531,-0.395517,0.040141,0.97
-,9062,0.325606,-0.405619,0.03888,1.24
-,9063,0.324579,-0.414588,0.037652,1.01
-,9064,0.323737,-0.422132,0.036526,0.95
-,9065,0.322884,-0.428777,0.035093,0.88
-,9066,0.321656,-0.435234,0.033838,0.88
-,9067,0.320037,-0.441373,0.031531,1.07
-,9068,0.319616,-0.447728,0.028762,1.13
-,9069,0.317516,-0.452458,0.025626,1.01
-,9070,0.315135,-0.457173,0.021906,1.1
-,9071,0.312039,-0.451985,0.027327,1.07
-,9072,0.308985,-0.440469,0.034017,0.99
-,9073,0.305875,-0.425436,0.041034,1.01
-,9074,0.303547,-0.408582,0.048008,1.02
-,9075,0.301974,-0.391178,0.054164,0.83
-,9076,0.300105,-0.373721,0.058959,0.73
-,9077,0.297886,-0.356814,0.063194,0.72
-,9078,0.29588,-0.340737,0.065629,0.71
-,9079,0.294156,-0.324813,0.066822,0.53
-,9080,0.29255,-0.308511,0.067083,0.57
-,9081,0.291273,-0.291205,0.066685,0.64
-,9082,0.289604,-0.272725,0.06657,0.6
-,9083,0.28761,-0.252919,0.066659,0.5
-,9084,0.285093,-0.231899,0.0668,0.67
-,9085,0.282159,-0.210287,0.066598,0.89
-,9086,0.278923,-0.188488,0.065469,0.94
-,9087,0.275625,-0.166949,0.063382,0.66
-,9088,0.27185,-0.145093,0.061384,0.66
-,9089,0.268028,-0.122224,0.05949,0.82
-,9090,0.264289,-0.099451,0.057948,0.78
-,9091,0.260208,-0.076055,0.056775,0.73
-,9092,0.256467,-0.052491,0.056083,0.61
-,9093,0.252664,-0.028127,0.056658,0.75
-,9094,0.249003,-0.003748,0.057619,0.76
-,9095,0.245679,0.020709,0.059609,0.88
-,9096,0.242518,0.045052,0.062617,0.86
-,9097,0.23956,0.069331,0.067081,0.79
-,9098,0.237055,0.092946,0.072996,0.79
-,9099,0.234921,0.115603,0.08031,0.82
-,9100,0.232875,0.137016,0.088826,0.72
-,9101,0.231339,0.156351,0.098177,0.89
-,9102,0.229618,0.174308,0.107493,0.98
-,9103,0.228556,0.189552,0.117119,0.91
-,9104,0.227912,0.202034,0.125842,0.76
-,9105,0.228404,0.212284,0.133429,0.82
-,9106,0.229432,0.219334,0.138925,0.79
-,9107,0.231353,0.223952,0.142202,0.75
-,9108,0.234593,0.225331,0.143573,0.69
-,9109,0.238803,0.223631,0.14296,0.68
-,9110,0.245071,0.219454,0.139517,0.73
-,9111,0.254444,0.21357,0.131341,0.79
-,9112,0.264401,0.206203,0.120404,0.87
-,9113,0.274368,0.198368,0.108642,0.83
-,9114,0.281896,0.193144,0.095567,0.83
-,9115,0.283905,0.187394,0.081719,0.85
-,9116,0.282423,0.1798,0.07056,0.86
-,9117,0.284822,0.168824,0.065447,0.82
-,9118,0.287312,0.158123,0.062095,0.92
-,9119,0.286717,0.1466,0.061216,1.05
-,9120,0.286739,0.136893,0.059014,0.8
-,9121,0.287282,0.126495,0.05755,0.89
-,9122,0.28722,0.116274,0.056012,0.8
-,9123,0.287423,0.106007,0.054584,0.79
-,9124,0.287639,0.095684,0.053191,1.26
-,9125,0.287766,0.085458,0.051895,1.14
-,9126,0.287976,0.075368,0.05081,1.27
-,9127,0.288264,0.065196,0.049733,1.22
-,9128,0.288615,0.054795,0.049204,0.99
-,9129,0.288501,0.044591,0.048608,0.93
-,9130,0.288376,0.034131,0.048138,0.86
-,9131,0.288467,0.023811,0.047678,0.8
-,9132,0.288499,0.013748,0.047382,0.85
-,9133,0.288641,0.003311,0.047259,0.98
-,9134,0.288471,-0.006987,0.046875,0.81
-,9135,0.288651,-0.017654,0.046734,0.95
-,9136,0.288622,-0.028182,0.046548,0.94
-,9137,0.288714,-0.038996,0.046326,0.96
-,9138,0.288712,-0.049931,0.046071,0.93
-,9139,0.289098,-0.060863,0.045723,0.85
-,9140,0.289216,-0.072103,0.045525,0.89
-,9141,0.289302,-0.08362,0.045195,0.92
-,9142,0.289489,-0.094781,0.044889,0.97
-,9143,0.289201,-0.106817,0.044587,0.75
-,9144,0.289386,-0.118308,0.044421,0.76
-,9145,0.289407,-0.130005,0.04419,0.77
-,9146,0.289586,-0.141605,0.043966,0.74
-,9147,0.289525,-0.153173,0.04401,0.89
-,9148,0.28938,-0.164889,0.043827,0.95
-,9149,0.289307,-0.176768,0.043678,0.93
-,9150,0.289505,-0.18849,0.043416,0.91
-,9151,0.289582,-0.200278,0.043183,0.98
-,9152,0.289637,-0.212165,0.042945,0.95
-,9153,0.289713,-0.224059,0.042651,0.94
-,9154,0.28971,-0.235999,0.042482,0.92
-,9155,0.289776,-0.248088,0.042301,0.93
-,9156,0.289635,-0.260141,0.042202,1.01
-,9157,0.289872,-0.272455,0.041931,1.01
-,9158,0.290005,-0.285189,0.041477,0.83
-,9159,0.290043,-0.297531,0.04141,0.95
-,9160,0.29012,-0.31017,0.041201,1.12
-,9161,0.29028,-0.323114,0.041267,1.12
-,9162,0.290346,-0.33596,0.040997,1.07
-,9163,0.290537,-0.348787,0.040661,0.9
-,9164,0.290435,-0.361822,0.04064,1.1
-,9165,0.290672,-0.375102,0.040471,0.96
-,9166,0.290882,-0.388518,0.040118,0.83
-,9167,0.290749,-0.401794,0.040205,0.94
-,9168,0.290894,-0.415123,0.040211,0.99
-,9169,0.290746,-0.428615,0.040277,0.98
-,9170,0.290479,-0.441699,0.040289,0.94
-,9171,0.290116,-0.454169,0.040166,0.95
-,9172,0.289669,-0.465717,0.03931,0.93
-,9173,0.288907,-0.475762,0.037611,1.12
-,9174,0.288104,-0.483466,0.03639,1
-,9175,-1,,,
-,9176,0.286515,-0.49549,0.032921,0.91
-,9177,0.285222,-0.500132,0.030262,1.08
-,9178,0.284894,-0.504664,0.026758,0.94
-,9179,0.283594,-0.508746,0.022048,0.95
-,9180,0.281329,-0.508597,0.020687,1.11
-,9181,0.281163,-0.496534,0.028259,1.01
-,9182,0.280753,-0.479582,0.036408,0.87
-,9183,0.281313,-0.46014,0.043206,1.02
-,9184,0.282427,-0.438867,0.049729,0.93
-,9185,0.283195,-0.416618,0.055852,1.16
-,9186,0.284227,-0.394593,0.061282,0.82
-,9187,0.284538,-0.37248,0.066008,0.82
-,9188,0.284381,-0.350256,0.069782,1.04
-,9189,0.284548,-0.328402,0.072406,0.9
-,9190,0.284486,-0.305881,0.074568,0.81
-,9191,0.284042,-0.282653,0.076926,0.62
-,9192,0.283871,-0.258849,0.078769,0.8
-,9193,0.283168,-0.234276,0.080525,0.82
-,9194,0.28229,-0.209205,0.082396,0.82
-,9195,0.280765,-0.184712,0.083631,0.52
-,9196,0.278891,-0.16,0.084119,0.85
-,9197,0.276147,-0.135604,0.084094,0.76
-,9198,0.273098,-0.111052,0.083677,0.74
-,9199,0.269548,-0.086481,0.083183,0.53
-,9200,0.265664,-0.06181,0.083097,0.76
-,9201,0.262439,-0.037031,0.082651,0.76
-,9202,0.259238,-0.012278,0.082557,0.76
-,9203,0.256733,0.012507,0.082424,0.81
-,9204,0.255402,0.037729,0.082906,0.8
-,9205,0.25543,0.062145,0.083828,0.79
-,9206,0.256765,0.086027,0.085193,0.78
-,9207,0.259398,0.109472,0.087579,0.89
-,9208,0.262128,0.131907,0.090845,1.26
-,9209,0.265945,0.152901,0.095468,1.08
-,9210,0.268991,0.172241,0.100781,0.88
-,9211,0.2715,0.190171,0.106603,0.76
-,9212,0.273078,0.206551,0.112416,0.72
-,9213,0.273657,0.221155,0.118202,0.7
-,9214,0.273194,0.233842,0.123876,0.71
-,9215,0.271644,0.244944,0.129526,0.91
-,9216,0.26856,0.253899,0.134576,0.84
-,9217,0.264895,0.26122,0.1389,0.78
-,9218,0.260341,0.266271,0.142304,0.77
-,9219,0.256161,0.268859,0.144489,0.8
-,9220,0.253008,0.268777,0.145192,0.81
-,9221,0.251749,0.266423,0.143944,0.78
-,9222,0.254002,0.261751,0.139523,0.84
-,9223,0.261118,0.256055,0.129588,0.86
-,9224,0.268523,0.248896,0.117904,0.69
-,9225,0.2747,0.244228,0.105416,0.74
-,9226,0.277087,0.238838,0.091703,0.7
-,9227,0.276377,0.234408,0.075602,0.88
-,9228,0.278541,0.228935,0.061684,0.93
-,9229,0.27994,0.21815,0.062105,0.9
-,9230,0.280293,0.208712,0.059902,1.1
-,9231,0.280475,0.198956,0.056956,0.69
-,9232,0.281296,0.188235,0.055726,1.06
-,9233,0.281295,0.177513,0.054539,1.1
-,9234,0.281433,0.166864,0.053549,1.1
-,9235,0.281432,0.156249,0.052543,1.17
-,9236,0.281515,0.145717,0.051789,1.09
-,9237,0.281461,0.134862,0.051081,1.14
-,9238,0.281531,0.124511,0.050527,1.15
-,9239,0.281421,0.113481,0.049958,1.19
-,9240,0.281394,0.102754,0.049374,1.22
-,9241,0.281438,0.091612,0.048701,1.14
-,9242,0.281704,0.080588,0.048145,1.21
-,9243,0.281705,0.069447,0.04748,1.25
-,9244,0.281898,0.058406,0.046847,0.86
-,9245,0.281809,0.04762,0.046583,0.96
-,9246,0.281601,0.036426,0.046354,1.24
-,9247,0.281674,0.025781,0.045965,0.65
-,9248,0.281812,0.015145,0.045978,0.93
-,9249,0.28169,0.004585,0.045715,0.85
-,9250,0.281895,-0.006304,0.045577,0.82
-,9251,0.282242,-0.017038,0.045185,0.82
-,9252,0.282119,-0.027932,0.045099,0.67
-,9253,0.282358,-0.038794,0.045002,0.81
-,9254,0.282375,-0.050006,0.044834,0.9
-,9255,0.282289,-0.061211,0.044656,1.23
-,9256,0.282053,-0.072811,0.044318,0.86
-,9257,0.28218,-0.084145,0.044394,0.69
-,9258,0.282051,-0.0958,0.044142,0.59
-,9259,0.282167,-0.107371,0.044032,0.78
-,9260,0.282299,-0.119138,0.043914,0.82
-,9261,0.28236,-0.130765,0.043813,0.99
-,9262,0.282135,-0.14223,0.04375,0.87
-,9263,0.282378,-0.153866,0.043475,0.77
-,9264,0.282344,-0.165122,0.043396,0.94
-,9265,0.282342,-0.176804,0.043138,0.89
-,9266,0.282413,-0.188656,0.042717,0.78
-,9267,0.282479,-0.200358,0.042539,0.88
-,9268,0.282526,-0.212176,0.042332,0.95
-,9269,0.282295,-0.223942,0.042224,1.01
-,9270,0.282665,-0.235997,0.041875,0.97
-,9271,0.282755,-0.24803,0.041692,0.97
-,9272,0.283148,-0.260217,0.041184,0.7
-,9273,0.283068,-0.272587,0.04108,0.75
-,9274,0.283241,-0.284815,0.04106,0.9
-,9275,0.283289,-0.297361,0.040987,1.15
-,9276,0.283409,-0.310044,0.040776,1.21
-,9277,0.283485,-0.323113,0.040479,1.07
-,9278,0.283544,-0.335957,0.040286,1.08
-,9279,0.283781,-0.348946,0.040157,0.93
-,9280,0.283733,-0.3622,0.040152,0.95
-,9281,0.283889,-0.375519,0.039886,0.77
-,9282,0.283847,-0.388567,0.03993,0.91
-,9283,0.283833,-0.401937,0.040084,0.98
-,9284,0.283356,-0.415118,0.040162,0.93
-,9285,0.283131,-0.427867,0.040243,1.01
-,9286,0.282813,-0.439607,0.039727,0.93
-,9287,0.281912,-0.450147,0.038167,1.1
-,9288,0.281249,-0.45855,0.036614,0.93
-,9289,0.280583,-0.46527,0.034717,0.89
-,9290,0.279622,-0.471438,0.033139,1.06
-,9291,0.278761,-0.476662,0.031437,1.02
-,9292,0.277969,-0.481691,0.027414,0.9
-,9293,0.27626,-0.48496,0.022786,1.11
-,9294,0.275019,-0.48799,0.019579,1.06
-,9295,0.274543,-0.480663,0.025416,1.24
-,9296,0.275292,-0.467022,0.032586,0.93
-,9297,0.276809,-0.450398,0.03832,1.06
-,9298,0.278836,-0.431365,0.043836,0.82
-,9299,0.282524,-0.411091,0.047971,0.85
-,9300,0.285773,-0.390049,0.051835,0.83
-,9301,0.287812,-0.368735,0.055469,0.95
-,9302,0.289444,-0.347767,0.057563,1.23
-,9303,0.290486,-0.326719,0.058794,0.67
-,9304,0.290015,-0.305013,0.059125,0.64
-,9305,0.287503,-0.281815,0.059599,0.69
-,9306,0.283737,-0.25667,0.060032,0.94
-,9307,0.279605,-0.230799,0.060617,0.68
-,9308,0.274705,-0.204103,0.061359,0.6
-,9309,0.269691,-0.176572,0.062542,0.74
-,9310,0.265284,-0.149549,0.064168,0.52
-,9311,0.261429,-0.122609,0.064788,0.7
-,9312,0.258317,-0.096354,0.065368,0.68
-,9313,0.255883,-0.07069,0.065754,0.59
-,9314,0.254266,-0.04447,0.065768,0.82
-,9315,0.253509,-0.018713,0.065965,0.64
-,9316,0.25325,0.007463,0.066957,0.87
-,9317,0.253005,0.033704,0.06811,0.75
-,9318,0.252392,0.059836,0.070866,0.85
-,9319,0.251693,0.085798,0.074026,0.85
-,9320,0.250732,0.110853,0.077878,0.76
-,9321,0.249746,0.135472,0.082057,0.75
-,9322,0.248868,0.15926,0.086999,0.84
-,9323,0.248633,0.182041,0.0923,0.97
-,9324,0.248526,0.203324,0.097842,0.76
-,9325,0.248843,0.223365,0.104369,0.81
-,9326,0.249456,0.241819,0.111023,0.9
-,9327,0.249479,0.258337,0.118084,0.74
-,9328,0.248936,0.272741,0.125311,0.79
-,9329,0.247792,0.284529,0.133134,0.84
-,9330,0.246241,0.293657,0.14031,0.76
-,9331,0.24482,0.300262,0.146431,0.87
-,9332,0.244004,0.304121,0.150584,0.78
-,9333,0.243823,0.304997,0.152691,0.64
-,9334,0.245002,0.303406,0.152635,0.65
-,9335,0.247444,0.299181,0.150573,0.82
-,9336,0.250682,0.292528,0.145789,0.8
-,9337,0.2573,0.284103,0.136951,0.82
-,9338,0.263712,0.276603,0.126547,0.79
-,9339,0.270305,0.271689,0.115459,0.81
-,9340,0.273827,0.267643,0.102847,0.83
-,9341,0.274038,0.262565,0.090661,0.82
-,9342,0.273099,0.255612,0.081861,0.84
-,9343,0.2734,0.247594,0.073946,0.9
-,9344,0.277238,0.239332,0.066326,1.06
-,9345,0.27889,0.230042,0.062779,1.04
-,9346,0.278357,0.220624,0.061234,0.82
-,9347,0.278919,0.212032,0.057766,1
-,9348,0.27999,0.202129,0.055795,1.02
-,9349,0.280123,0.191648,0.053925,1.08
-,9350,0.280505,0.181269,0.052297,1.08
-,9351,0.28068,0.170727,0.051054,1.17
-,9352,0.280593,0.160055,0.050028,1.08
-,9353,0.280743,0.149427,0.049256,1.18
-,9354,0.280967,0.13887,0.048596,1.21
-,9355,0.281076,0.128124,0.048051,1.18
-,9356,0.281052,0.11711,0.047605,1.28
-,9357,0.281121,0.10615,0.047166,1.25
-,9358,0.281301,0.094984,0.046688,1.19
-,9359,0.281173,0.083472,0.046205,0.77
-,9360,0.281203,0.072138,0.045692,0.8
-,9361,0.281599,0.06106,0.045386,0.91
-,9362,0.281588,0.049945,0.045027,0.86
-,9363,0.28148,0.038831,0.044853,0.91
-,9364,0.281531,0.027788,0.044807,0.98
-,9365,0.281484,0.017143,0.044606,0.97
-,9366,0.28141,0.006269,0.044242,1.19
-,9367,0.281407,-0.004175,0.0441,0.84
-,9368,0.281803,-0.014686,0.043795,0.74
-,9369,0.281884,-0.025498,0.043813,0.86
-,9370,0.282001,-0.036519,0.043713,0.8
